text,label
انا المأتمره بأمر الملك الحي القيوم بأوامر ملكيه ربانيه سماويه نتالي جاد بيطار اتحدا كل ائمة الكفر والفسوق والعصيان وكل من والاهم من اهل السنه والجماعه عملائهم من ولات امور المسلمين من انكم يا كلاب تستطيعو اتوقفو امامي انا كلمة رب العزه بلكون نتالي جاد بيطارهههههه,1
حان موعد مغادرة الاردن الجميلة، البلد التي سحرت بجمال طبيعتها و أهلها، هنا تعرفت على أشخاص سيخلدهم…,0
يعني مش مهندس وزير للاعلام مثل الدول العميقة !!؟,0
صوت دار الجيران كان عندي وجيرانا خابرهم كلهم بنات له يا امل له ،، متى صايره تشجعي وك منتي مبارح كنتي دايره بالشارع حافيه,1
روحي ضبي حالك تاريخك معروف شو ومين يلي عم يخليك تعوي عوي بمطرح تاني يا زبالي,1
حين ترى السماء سقفاً لبيتك.. والقمر مصباحاً لغرفتك.. والعالم بأسره اسرتك.. فأعلم انك نايم بالشارع صباح التفائل,1
سمعت برنامج حسن الكﻻم لمقدمه ياسر الشمراني يقول الدخيل يؤكد الدراسه في موعدها بالنسبه للحد الجنوبي !!,0
الخلايجه وبالذات الإماراتيين متدلعين آخر دلع عشان كده طلعو شعب خولات,0
ديما انت اوسخ و احقر انسانة,1
اليوم بقي ملل اوي,0
بس بفكر انه اه يقتلوهم هيك ما بيعود حدا يفكر يسيء للاسلام و للرسول بس كمان ما بصير.. قصة طرمة,1
ماذه. تحسب هذا لمنضر حرميت لأثد,0
هي هيك صديقتي غريزه مكتسبه مساء الورد,0
لما قلنا تميم البرغوثي اخونجي سافل احذروه نطو اشقاءنا المصريين وقالو لااااااع ده شاعر وقومجي طيب يلعن بيك على بي القومجية والقومجيين,1
خرج مسيلمة الكذاب ومن مضر قرن الخوارج الاول ذي الخويصرة التميمي وهذا الحديث رواه البخاري ثم النبي ابى ان يدعو لاهل نجد لان الشر من,1
كل لبنان عهر في كل شي,1
اعترف اني شفت مسلسل Game of thrones من البداية لي النهاية مرتين وافكر اشوفه للمره الثالثه .. ماكو سبب,0
الا خنازير قطر يقولون ايران دوله شريفه و خليفة الشواذ المتحالف معهم,1
#افتتاحxكنيسهxفيxقطر اخرجو المشركين من قطر فهي تقع في الجزيره العربيه وينطبق عليها حديث رسول الله عليه الصلاة والسلام ويجب على قطر ان تطرد القاعده الصليبيه في العديد التي تقتل اطفال ونساء المسلمين او سيتم اعتبار النظام القطري عدو ومخالف للولاء والبراء وموالي للكفار وعدو حربي,1
انت مش ما بهون عليك الناس انت ما بهون عليك الايام اللي راحت عالفاضي مع هالناس .,0
يا يهودي يا خنزير الكل بيكرههم عشان طبعكم المنافق,0
“ اللهم باعد بيني وبين خطاياي كما باعدت بين المشرق والمغرب ”,0
القرية الاثرية جولة حول اثار الاردن وامكانية تسويقها سياحياً (@ Ayl أيل),1
رد الفعل الطبيعي والمنطقي هو بتسليح كل الشعب الفلسطيني للدفاع عن نفسه وبوقف مهزلة التنسيق اﻻمني واطﻻق سراح كل سجناء السلطة,1
الجامعة والمسجد...من هنا يُكافح الارهاب وتُصقل الشخصية والفكر السياسي والمعتقد الديني والحس الانساني والمواطنة الصالحة,0
تونس لزملها فتح اسلامي جديد,1
كسم الكويت الغدارين ولاد اللبوة,0
هذا التدافع و قبل هيك سقوط الرافعة كلو هذا الشي أمر مقصود المملكة السعودية استقبلت اكثر من العدد هاد وما صار شي,1
قال ابن خلدون التاريخ خبر يحتمل تكذيبه او تصديقه ولكن ذلك يعتمد على معرفتك لطبيعة الأمور وحتى يكون الرفض والقبول منهجيا احسنت .,0
انقبري خرسي واسمعي بدنا نسمع,1
اول مرة بقرا انه حسابك +21 :(,0
“ كبار العلماء يتجولون في مناطق المملكة لنبذ التطرف والإرهاب - ”,0
ما خليت علة قسم بقولي ليه انتي عليه انه انا زفت شاقولك,0
اخوي الهم وكل فتره بزدادو ولكن صويفيه ومنطقه ثانيه نسيتها اكثر تواجدهم الحكومه لازم تحرقهم بعقل,0
وانتي دهشتينا بقرفك وكماختك جاي يومك بس طولي بالك شوي,1
امثالك ياسود كانوا بيبوسوا جزمنا زمان,0
الخاص علق وش الحل اسوي خرووج ولا اقفل الجوال افيدوني,1
سويت كامل مفيشي الا زوز بريزات وراكبين فيهم سهارات علاش 4 نجوم بس,0
ما نلمش على الديب الي خان .. احنا الي خرفان بالوراثة .,0
طبعا اللي نايمة ل 2 بعد الضُّهر شو بدو ينيمها هلأ,0
نفسي أفهم أخوي كيف بفكر !,0
الارهاب اصله انتم يا عبيد بوتين وايران وبشار الحجش لو كان بشار وايران يشكلان خطر على اسرائيل لمسحوهم ولكنهم يحمون حدود اسرائيل من 40 سنه وهم ودجال الضاحية الخنزير حسن نصر نعال👞👞 غسلي فمك بمطهر قبل تتكلمين عن السعودية يا مجرمة,1
الطم و الي شرف! و انت روح اشرب بول البعير و ارضع من ..... و لا بلاش,1
اللهم لك الحمد حمد الشاكرين الحمدلله تمام الحمد الحمد لله والشكر لله الحمد لله دائما وابدا اللهم لك الحمد كما ينبغي لجلال وجهك وعظيم سلطانك,0
شايف احلى بزززا بالكون الله يحميكي بس ممكن ارضع منك,1
"""لا تخافي ولا تحزني""",0
إنت راجل مهزق متربتش بربع جنيه أنا هعمل فيك شكوى,0
#ايران_تصدر_كورونا_للخليج الخونة اللي سافروا إيران بدون علم الحكومة يجب أن ينالوا أقسى العقوبات لأنهم خطر يهدد الأمن القومي للمملكة,1
استمع إلى ( 1 - 2 ) محمد راتب النابلسي - اسماء الله الحسنى - الأعلى من خلال Tadbrr on على SoundCloud,0
المسلمين اصلا كلهم قال الله وقال الرسول و هما أصلا منفقين ولا بيعملوا أي حاجه ربنا بيقولها أخرتهم يتحرقوا في النار,0
انت تعرف معنى المريس يومك تقول طاحت فيه العنز ياضفدع😂😂😂😂😂🐸🐸. بدوي وطاح في مريس ياتيسسس😂😂🐸🐸,1
هما الكفتسه فاكرين ان باللي هما بيعملوه ده هيدخلوا الجنه,0
مو حلوه نعيد نفس الكلام ونفس العتب ، لنفس السبب .,0
الحمد الله ولا حالة,0
يشهد العشق وميزانه وكل الورد وألوانه لو للغلى عنوان أنت يا عمري عنوانه ؟؟,0
كان في سعوديين كتير جدا في الأوتيل روحت دول كانوا تقريبا واخدين تلت تربع الأوتيل,0
باسمي واسم مشجعين نادي القادسيه بالاردن وفلسطين بشديد الحزن والمواساة لابناء القلعه الصفراء محمد وناصر بنيان بوفات والدهم يتقبله الله العلي القدير بواسع رحمته ويسكنه الجنة مع النبيين والصديقين انا لله وانا اليه راجعون اخوكم عامر احمد العيسى المملكة الاردنية الهاشمية,0
انا عفكره .. إنت ابدا مش دعوب,0
ده شئ جميل وطيب,0
العمى شو واطية,1
ههههههههه اهم شي القياس روحي انضبي بقا,1
الله يبارك بعمرك يا قلبي مبارك عيدك انا بحمد الله بالف خير بس ناقصني شوفتك والله,0
نصائح مهمة لتجنّب الإصابة بفيروس #كورونا_المستجد LINK,0
أخي العزيز حُب من طفولتي ،اكتشفت انو اكثر البنات مثل ذوقي واختياراتي مبسووطة فيكم,0
